session_id,user_id,session_date,device,genre,watch_minutes,completed_episode
41326,962,2025-10-07,web,sports,2,0
41327,962,2025-10-07,mobile,fantasy,8,0
41328,962,2025-10-07,web,sci-fi,19,0
41329,962,2025-10-09,mobile,sports,18,0
41330,962,2025-10-09,web,sports,12,0
41331,962,2025-10-10,mobile,action,18,0
41332,962,2025-10-10,web,romance,16,0
41333,962,2025-10-12,mobile,sports,20,1
41334,962,2025-10-31,web,action,10,0
41335,962,2025-10-31,mobile,drama,7,0
41336,962,2025-11-01,web,sports,19,0
41337,962,2025-11-01,mobile,comedy,28,1
41338,962,2025-11-01,mobile,sci-fi,25,1
41339,962,2025-11-08,web,drama,4,0
41340,962,2025-11-08,web,sci-fi,10,0
41341,962,2025-11-08,mobile,action,33,1
41342,962,2025-11-10,mobile,sports,16,0
41343,962,2025-11-10,tv,action,17,0
41344,962,2025-11-16,web,fantasy,18,0
41345,962,2025-11-16,tv,drama,2,0
41346,962,2025-11-16,web,comedy,31,1
41347,962,2025-11-17,web,fantasy,22,1
41348,962,2025-11-17,web,sci-fi,12,0
41349,962,2025-11-18,web,sports,16,0
41350,962,2025-11-19,web,comedy,8,0
41351,962,2025-11-20,tv,sports,6,0
41352,962,2025-11-23,mobile,action,11,0
41353,962,2025-11-23,mobile,romance,18,0
41354,962,2025-11-24,tablet,romance,14,0
41355,962,2025-11-26,tablet,comedy,2,0
41356,962,2025-11-26,mobile,romance,36,1
41357,962,2025-12-02,mobile,romance,23,1
41358,962,2025-12-09,web,sci-fi,12,0
41359,962,2025-12-09,tv,romance,13,0
41360,962,2025-12-09,web,sci-fi,18,0
41361,962,2025-12-09,tv,sports,18,0
41362,962,2025-12-09,tv,drama,25,0
41363,962,2025-12-10,mobile,fantasy,27,1
41364,962,2025-12-10,web,action,42,1
41365,962,2025-12-10,tablet,sports,28,1
41366,962,2025-12-10,web,sci-fi,18,0
41367,962,2025-12-10,web,fantasy,11,0
41368,962,2025-12-13,web,sports,13,0
41369,962,2025-12-13,tv,fantasy,33,0
41370,962,2025-12-15,mobile,comedy,11,0
41371,962,2025-12-15,mobile,comedy,19,0
41372,962,2025-12-15,mobile,sci-fi,17,0
41373,962,2025-12-21,mobile,drama,19,0
41374,962,2025-12-21,mobile,comedy,11,0
41375,962,2025-12-21,web,action,26,0
41376,962,2025-12-21,mobile,action,8,0
41377,962,2025-12-26,tablet,action,9,0
41378,962,2025-12-27,mobile,action,27,1
41379,962,2025-12-31,web,sci-fi,18,0
41380,962,2025-12-31,web,sports,30,1
41381,962,2026-01-01,web,action,18,0
41382,962,2026-01-01,web,action,24,0
41383,962,2026-01-01,mobile,action,2,0
41384,962,2026-01-03,mobile,fantasy,11,0
41385,962,2026-01-03,mobile,sports,17,0
41386,962,2026-01-04,mobile,drama,17,0
41387,962,2026-01-04,web,sports,25,1
41388,962,2026-01-04,mobile,sci-fi,32,0
41389,962,2026-01-04,web,sci-fi,30,1
41390,962,2026-01-04,mobile,sports,9,0
41391,962,2026-01-05,tv,fantasy,19,0
41392,962,2026-01-05,mobile,drama,29,1
41393,962,2026-01-05,tv,comedy,29,1
41394,962,2026-01-05,mobile,romance,3,0
41395,962,2026-01-06,mobile,drama,29,0
41396,962,2026-01-06,tv,romance,8,0
41397,962,2026-01-08,mobile,comedy,9,0
41398,962,2026-01-08,tv,romance,21,0
41399,962,2026-01-08,mobile,fantasy,20,0
41400,962,2026-01-09,tv,fantasy,28,1
41401,962,2026-01-09,web,action,39,1
41402,962,2026-01-13,web,action,15,0
41403,962,2026-01-13,mobile,drama,24,0
41404,962,2026-01-13,web,comedy,5,0
41405,962,2026-01-14,tv,comedy,20,1
41406,962,2026-01-14,web,romance,13,0
41407,962,2026-01-14,mobile,sci-fi,2,0
41408,962,2026-01-14,tv,sports,11,0
41409,962,2026-01-14,tv,romance,18,0
41410,962,2026-01-14,tv,sports,35,0
41411,962,2026-01-14,mobile,romance,12,0
41412,962,2026-01-21,tv,comedy,2,0
41413,962,2026-01-21,web,sci-fi,4,0
41414,963,2025-10-21,mobile,drama,26,1
41415,963,2025-10-22,web,sports,6,0
41416,963,2025-10-22,tv,fantasy,36,1
41417,963,2025-10-23,tablet,fantasy,48,1
41418,963,2025-10-23,tablet,sports,18,0
41419,963,2025-10-23,web,sci-fi,36,1
41420,963,2025-10-24,tv,fantasy,29,1
41421,963,2025-10-24,tv,action,50,1
41422,963,2025-10-24,mobile,sci-fi,35,1
41423,963,2025-10-24,web,action,24,1
41424,963,2025-10-28,mobile,action,39,1
41425,963,2025-10-28,tablet,sports,25,1
41426,963,2025-10-30,tv,romance,42,1
41427,963,2025-11-02,mobile,action,20,0
41428,963,2025-11-06,mobile,romance,28,0
41429,963,2025-11-06,web,sports,24,0
41430,963,2025-11-06,web,action,31,0
41431,963,2025-11-09,tablet,sci-fi,40,1
41432,963,2025-11-13,mobile,sci-fi,33,1
41433,963,2025-11-13,tv,drama,35,1
41434,963,2025-11-17,tablet,sports,31,1
41435,963,2025-11-17,tv,action,48,0
41436,963,2025-11-22,tablet,sci-fi,43,1
41437,963,2025-11-22,web,drama,25,0
41438,963,2025-11-22,mobile,sci-fi,33,1
41439,963,2025-11-22,mobile,romance,37,1
41440,963,2025-11-25,mobile,sci-fi,35,1
41441,963,2025-11-25,web,romance,26,0
41442,963,2025-11-27,tv,comedy,38,1
41443,963,2025-11-27,mobile,drama,35,1
41444,963,2025-11-28,web,action,48,0
41445,963,2025-12-02,tv,drama,29,0
41446,963,2025-12-02,tv,comedy,33,0
41447,963,2025-12-02,tablet,drama,53,1
41448,963,2025-12-03,mobile,fantasy,27,1
41449,963,2025-12-03,web,comedy,49,0
41450,963,2025-12-03,tablet,drama,54,1
41451,963,2025-12-08,mobile,sports,43,1
41452,963,2025-12-08,web,fantasy,28,1
41453,963,2025-12-09,mobile,fantasy,20,0
41454,963,2025-12-09,tablet,romance,25,0
41455,963,2025-12-09,web,romance,33,0
41456,963,2025-12-09,mobile,sports,23,0
41457,963,2025-12-12,tv,sci-fi,37,1
41458,963,2025-12-12,tablet,romance,28,0
41459,963,2025-12-12,mobile,romance,35,1
41460,963,2025-12-12,web,fantasy,33,0
41461,963,2025-12-17,tablet,drama,30,1
41462,963,2025-12-17,tablet,sports,37,0
41463,963,2025-12-21,tv,sports,19,0
41464,963,2025-12-23,mobile,comedy,35,0
41465,963,2025-12-23,web,drama,30,0
41466,963,2025-12-23,mobile,romance,11,0
41467,963,2025-12-23,web,sports,28,1
41468,963,2025-12-23,web,comedy,18,0
41469,963,2025-12-25,tablet,comedy,33,1
41470,963,2025-12-25,mobile,fantasy,46,0
41471,963,2025-12-31,tablet,sports,34,0
41472,963,2025-12-31,tablet,sci-fi,25,0
41473,963,2026-01-01,mobile,sci-fi,37,0
41474,963,2026-01-01,web,sports,30,0
41475,963,2026-01-06,mobile,fantasy,39,0
41476,963,2026-01-14,tv,fantasy,31,1
41477,963,2026-01-14,tv,action,28,1
41478,963,2026-01-15,tv,romance,31,0
41479,963,2026-01-24,mobile,fantasy,31,1
41480,963,2026-01-24,web,comedy,41,1
41481,963,2026-01-24,mobile,romance,31,1
41482,963,2026-01-28,web,comedy,22,1
41483,963,2026-01-28,web,romance,24,1
41484,963,2026-01-31,mobile,sports,17,0
41485,963,2026-02-01,web,fantasy,33,0
41486,963,2026-02-03,web,drama,33,0
41487,963,2026-02-03,tv,sports,46,1
41488,963,2026-02-05,web,romance,20,0
41489,963,2026-02-05,tablet,sports,34,1
41490,963,2026-02-10,web,romance,38,1
41491,963,2026-02-12,web,comedy,23,1
41492,963,2026-02-13,tablet,comedy,33,1
41493,963,2026-02-13,mobile,action,40,1
41494,963,2026-02-13,tv,action,22,1
41495,963,2026-02-15,web,romance,38,0
41496,964,2025-09-15,mobile,fantasy,43,0
41497,964,2025-09-17,tv,action,13,0
41498,964,2025-09-17,mobile,sports,24,1
41499,964,2025-09-19,mobile,romance,11,0
41500,964,2025-09-27,mobile,sports,34,0
41501,964,2025-09-28,web,sports,30,0
41502,964,2025-09-28,mobile,sci-fi,16,0
41503,964,2025-09-28,tv,sci-fi,20,0
41504,964,2025-09-28,tv,romance,34,0
41505,964,2025-09-29,web,sci-fi,42,0
41506,964,2025-09-29,tablet,comedy,27,1
41507,964,2025-10-04,tv,action,47,0
41508,964,2025-10-04,mobile,fantasy,28,1
41509,964,2025-10-04,web,drama,29,1
41510,964,2025-10-05,mobile,comedy,39,0
41511,964,2025-10-05,web,drama,34,0
41512,964,2025-10-05,tablet,action,51,1
41513,964,2025-10-11,tv,sci-fi,24,0
41514,964,2025-10-22,mobile,fantasy,45,1
41515,964,2025-10-22,tv,romance,17,0
41516,964,2025-10-24,web,drama,36,1
41517,964,2025-10-24,tablet,sports,34,1
41518,964,2025-10-24,web,fantasy,35,0
41519,964,2025-10-24,mobile,romance,30,0
41520,964,2025-10-25,web,drama,58,0
41521,964,2025-10-25,mobile,drama,37,1
41522,964,2025-10-25,mobile,action,49,1
41523,964,2025-10-30,web,action,15,0
41524,964,2025-10-30,tv,comedy,30,1
41525,964,2025-11-02,web,comedy,45,0
41526,964,2025-11-02,mobile,romance,36,1
41527,964,2025-11-02,web,comedy,16,0
41528,964,2025-11-10,mobile,fantasy,34,0
41529,964,2025-11-14,web,comedy,36,0
41530,964,2025-11-23,mobile,drama,50,0
41531,964,2025-11-24,tv,sci-fi,33,0
41532,964,2025-11-24,mobile,action,15,0
41533,964,2025-11-29,mobile,drama,23,1
41534,964,2025-11-30,web,drama,30,0
41535,964,2025-12-03,web,action,37,1
41536,964,2025-12-03,web,fantasy,23,0
41537,964,2025-12-12,mobile,fantasy,27,1
41538,964,2025-12-12,web,drama,50,1
41539,964,2025-12-12,tv,comedy,31,1
41540,964,2025-12-12,web,romance,29,0
41541,964,2025-12-14,web,fantasy,42,0
41542,964,2025-12-14,tv,action,33,1
41543,964,2025-12-15,tablet,romance,29,0
41544,964,2025-12-15,mobile,sci-fi,19,0
41545,964,2025-12-15,mobile,romance,43,1
41546,964,2025-12-15,web,sci-fi,35,1
41547,964,2025-12-20,web,drama,29,1
41548,964,2025-12-20,mobile,comedy,24,1
41549,964,2025-12-23,tablet,comedy,15,0
41550,964,2025-12-23,mobile,romance,38,0
41551,964,2025-12-23,web,sports,48,1
41552,964,2025-12-27,tv,comedy,27,0
41553,964,2025-12-27,mobile,fantasy,32,0
41554,965,2025-10-27,web,drama,20,1
41555,965,2025-11-03,mobile,sports,12,0
41556,965,2025-11-03,tv,action,11,0
41557,965,2025-11-10,web,sports,12,0
41558,965,2025-11-20,mobile,drama,7,0
41559,965,2025-11-21,mobile,romance,21,1
41560,965,2025-11-21,mobile,sports,17,0
41561,965,2025-12-09,web,sci-fi,11,0
41562,965,2025-12-09,tv,action,2,0
41563,965,2025-12-09,web,sci-fi,29,1
41564,965,2025-12-09,mobile,action,10,0
41565,965,2025-12-09,mobile,sci-fi,12,0
41566,965,2025-12-10,tv,drama,33,0
41567,965,2025-12-10,tv,sports,21,1
41568,965,2025-12-13,mobile,sci-fi,13,0
41569,965,2025-12-13,tablet,fantasy,25,1
41570,965,2025-12-16,mobile,romance,36,0
41571,965,2025-12-31,mobile,romance,32,1
41572,965,2026-01-04,mobile,sci-fi,19,0
41573,965,2026-01-04,mobile,romance,14,0
41574,965,2026-01-04,mobile,action,2,0
41575,965,2026-01-04,tablet,action,21,1
41576,965,2026-01-06,web,action,26,1
41577,965,2026-01-06,tablet,fantasy,8,0
41578,965,2026-01-23,mobile,romance,38,0
41579,965,2026-01-23,mobile,comedy,16,0
41580,965,2026-02-03,mobile,drama,6,0
41581,965,2026-02-13,mobile,action,21,1
41582,965,2026-02-15,mobile,action,15,0
41583,965,2026-02-16,mobile,comedy,12,0
41584,965,2026-02-16,tv,fantasy,6,0
41585,965,2026-02-16,web,romance,6,0
41586,965,2026-02-18,web,drama,34,1
41587,965,2026-02-18,tablet,sci-fi,13,0
41588,965,2026-02-20,web,fantasy,11,0
41589,965,2026-02-20,tablet,sports,27,1
41590,965,2026-02-20,web,sci-fi,19,0
41591,966,2025-10-07,mobile,drama,26,1
41592,966,2025-10-07,mobile,sports,35,1
41593,966,2025-10-08,mobile,sports,27,1
41594,966,2025-10-08,tv,comedy,23,0
41595,966,2025-10-08,mobile,comedy,18,0
41596,966,2025-10-08,tablet,action,12,0
41597,966,2025-10-08,tablet,sports,16,0
41598,966,2025-10-12,mobile,action,23,1
41599,966,2025-10-12,web,romance,37,1
41600,966,2025-10-12,web,romance,28,0
41601,966,2025-10-29,tablet,sports,14,0
41602,966,2025-10-30,mobile,comedy,27,0
41603,966,2025-11-08,tablet,fantasy,21,1
41604,966,2025-11-08,web,fantasy,22,0
41605,966,2025-11-08,web,fantasy,30,0
41606,966,2025-11-27,mobile,sports,28,1
41607,966,2025-11-29,tv,fantasy,30,0
41608,966,2025-12-03,web,sci-fi,36,0
41609,966,2025-12-03,mobile,drama,19,0
41610,966,2025-12-11,web,comedy,26,1
41611,966,2026-01-05,mobile,drama,18,0
41612,966,2026-01-09,mobile,romance,41,1
41613,966,2026-01-09,web,comedy,15,0
41614,966,2026-01-09,mobile,fantasy,29,1
41615,966,2026-01-13,web,action,21,1
41616,966,2026-01-13,mobile,sports,9,0
41617,966,2026-01-16,web,romance,30,0
41618,966,2026-01-16,mobile,drama,30,1
41619,966,2026-01-16,tv,sports,17,0
41620,966,2026-01-20,web,fantasy,30,0
41621,966,2026-01-26,web,sci-fi,21,1
41622,966,2026-01-30,web,drama,36,0
41623,967,2025-10-08,tv,comedy,31,1
41624,967,2025-10-08,tv,comedy,4,0
41625,967,2025-10-20,tablet,romance,8,0
41626,967,2025-10-20,mobile,sci-fi,9,0
41627,967,2025-10-21,mobile,sci-fi,2,0
41628,967,2025-10-22,tv,drama,37,0
41629,967,2025-10-23,mobile,sports,15,0
41630,967,2025-10-23,tv,sports,9,0
41631,967,2025-10-23,mobile,fantasy,31,0
41632,967,2025-10-25,web,comedy,2,0
41633,967,2025-10-25,tv,sci-fi,12,0
41634,967,2025-11-05,tv,comedy,15,0
41635,967,2025-11-05,tv,action,26,1
41636,968,2025-09-26,tv,romance,34,1
41637,968,2025-10-01,mobile,comedy,24,1
41638,968,2025-10-01,mobile,action,5,0
41639,968,2025-10-09,web,action,22,1
41640,968,2025-10-09,tv,drama,12,0
41641,968,2025-10-12,web,drama,28,0
41642,968,2025-10-12,tablet,sci-fi,6,0
41643,968,2025-10-12,web,fantasy,32,1
41644,968,2025-10-13,mobile,romance,28,1
41645,968,2025-11-03,tablet,fantasy,28,1
41646,968,2025-11-03,mobile,sci-fi,30,1
41647,968,2025-11-04,tv,fantasy,32,1
41648,968,2025-11-05,web,sports,31,1
41649,968,2025-11-05,mobile,sports,25,0
41650,968,2025-11-06,tv,comedy,15,0
41651,968,2025-11-19,mobile,romance,18,0
41652,968,2025-11-19,web,comedy,25,1
41653,968,2025-11-19,mobile,action,14,0
41654,968,2025-12-02,mobile,comedy,34,1
41655,968,2025-12-04,mobile,drama,18,0
41656,968,2025-12-04,tv,action,25,0
41657,968,2025-12-04,web,sci-fi,19,0
41658,968,2025-12-16,mobile,sci-fi,18,0
41659,968,2025-12-17,mobile,fantasy,2,0
41660,968,2025-12-17,mobile,fantasy,25,1
41661,968,2025-12-18,tv,sports,23,1
41662,968,2025-12-24,mobile,sci-fi,21,0
41663,968,2026-01-01,web,sci-fi,30,1
41664,968,2026-01-01,tablet,fantasy,27,1
41665,968,2026-01-03,web,drama,23,1
41666,968,2026-01-03,web,comedy,29,1
41667,968,2026-01-03,web,fantasy,22,0
41668,968,2026-01-06,tv,comedy,24,1
41669,968,2026-01-07,tv,comedy,26,1
41670,968,2026-01-09,tv,romance,31,0
41671,968,2026-01-14,tv,drama,35,1
41672,968,2026-01-17,web,comedy,32,0
41673,968,2026-01-17,mobile,action,6,0
41674,969,2025-10-26,web,sci-fi,35,0
41675,969,2025-11-10,web,romance,34,1
41676,969,2025-11-10,web,sports,20,0
41677,969,2025-11-10,mobile,comedy,19,0
41678,969,2025-11-12,mobile,sci-fi,24,1
41679,969,2025-11-16,tablet,sports,12,0
41680,969,2025-11-16,web,comedy,39,1
41681,969,2025-11-23,web,sci-fi,26,1
41682,969,2025-11-23,tv,comedy,24,1
41683,969,2025-11-23,tablet,comedy,2,0
41684,970,2025-09-07,tv,drama,16,0
41685,970,2025-09-08,web,fantasy,14,0
41686,970,2025-09-08,mobile,comedy,30,1
41687,970,2025-09-08,mobile,drama,24,1
41688,970,2025-09-08,mobile,drama,40,0
41689,970,2025-09-09,tv,fantasy,30,1
41690,970,2025-09-09,mobile,fantasy,26,0
41691,970,2025-09-10,tv,fantasy,16,0
41692,970,2025-09-10,tv,sports,33,1
41693,970,2025-09-10,tablet,fantasy,16,0
41694,970,2025-09-10,web,fantasy,19,0
41695,970,2025-09-11,tv,fantasy,26,0
41696,970,2025-09-11,mobile,comedy,25,1
41697,970,2025-09-12,web,sports,29,1
41698,970,2025-09-12,mobile,action,28,0
41699,970,2025-09-24,tv,sports,17,0
41700,970,2025-09-24,mobile,sci-fi,30,0
41701,970,2025-09-30,tv,action,25,1
41702,970,2025-09-30,mobile,comedy,25,1
41703,970,2025-09-30,tv,fantasy,28,1
41704,970,2025-10-03,mobile,sports,37,1
41705,970,2025-10-04,tablet,action,31,1
41706,970,2025-10-09,mobile,romance,31,1
41707,970,2025-10-09,tv,romance,32,0
41708,970,2025-10-09,mobile,drama,27,0
41709,970,2025-10-15,mobile,sci-fi,15,0
41710,970,2025-10-15,mobile,comedy,36,1
41711,970,2025-10-15,mobile,sci-fi,36,0
41712,970,2025-10-15,tablet,drama,33,1
41713,970,2025-10-16,web,fantasy,14,0
41714,970,2025-10-16,web,sports,27,0
41715,970,2025-10-16,web,sports,27,0
41716,970,2025-10-16,tablet,drama,27,1
41717,970,2025-10-18,mobile,sports,36,0
41718,970,2025-10-18,mobile,drama,28,1
41719,970,2025-10-20,tv,sci-fi,26,0
41720,970,2025-10-26,web,sci-fi,45,0
41721,970,2025-10-26,tablet,drama,20,1
41722,970,2025-10-31,mobile,action,18,0
41723,970,2025-10-31,mobile,sports,8,0
41724,970,2025-11-02,tv,sports,18,0
41725,970,2025-11-02,tablet,drama,22,1
41726,970,2025-11-02,tablet,sports,36,0
41727,970,2025-11-02,web,romance,16,0
41728,970,2025-11-02,mobile,sci-fi,20,1
41729,970,2025-11-04,web,sci-fi,34,1
41730,970,2025-11-08,mobile,romance,12,0
41731,970,2025-11-08,mobile,sci-fi,16,0
41732,970,2025-11-08,web,drama,22,1
41733,970,2025-11-08,tv,fantasy,32,1
41734,970,2025-11-10,tablet,fantasy,24,1
41735,970,2025-11-10,tablet,romance,30,1
41736,970,2025-11-10,mobile,action,18,0
41737,970,2025-11-17,tv,sci-fi,8,0
41738,970,2025-11-17,mobile,sci-fi,23,1
41739,970,2025-11-17,tv,comedy,22,1
41740,970,2025-11-26,tv,sports,31,1
41741,970,2025-11-26,mobile,sci-fi,38,0
41742,970,2025-11-26,mobile,sci-fi,20,1
41743,970,2025-11-28,mobile,sci-fi,30,1
41744,970,2025-12-05,mobile,action,17,0
41745,970,2025-12-05,mobile,sports,27,1
41746,970,2025-12-07,tablet,fantasy,35,1
41747,970,2025-12-07,web,comedy,18,0
41748,970,2025-12-07,mobile,sports,16,0
41749,970,2025-12-12,mobile,fantasy,23,1
41750,970,2025-12-12,mobile,sports,14,0
41751,970,2025-12-12,web,comedy,23,0
41752,970,2025-12-14,tv,comedy,22,1
41753,970,2025-12-15,mobile,sci-fi,22,0
41754,970,2025-12-15,web,action,29,1
41755,970,2025-12-17,tv,drama,26,0
41756,970,2025-12-17,tv,sports,30,0
41757,970,2025-12-17,web,action,21,1
41758,970,2025-12-18,mobile,fantasy,41,0
41759,970,2025-12-19,mobile,action,17,0
41760,970,2025-12-19,tv,drama,25,0
41761,970,2025-12-21,tv,romance,30,0
41762,970,2025-12-23,web,action,32,0
41763,970,2025-12-23,mobile,fantasy,27,0
41764,970,2025-12-26,tv,comedy,31,0
41765,970,2025-12-26,mobile,sci-fi,22,1
41766,971,2025-10-01,web,drama,16,0
41767,971,2025-10-11,mobile,sports,15,0
41768,971,2025-10-11,mobile,sports,6,0
41769,971,2025-10-15,mobile,romance,35,1
41770,971,2025-10-16,mobile,drama,8,0
41771,971,2025-11-08,mobile,comedy,14,0
41772,971,2025-11-09,web,fantasy,38,1
41773,971,2025-12-01,tablet,sports,23,0
41774,971,2025-12-01,tv,comedy,18,0
41775,971,2025-12-09,web,sports,14,0
41776,971,2025-12-22,mobile,drama,21,0
41777,971,2025-12-29,web,drama,21,1
41778,971,2025-12-29,tablet,comedy,21,0
41779,971,2026-01-13,mobile,fantasy,27,1
41780,972,2025-09-26,mobile,sports,19,0
41781,972,2025-09-26,tv,sci-fi,22,1
41782,972,2025-09-26,web,sci-fi,19,0
41783,972,2025-09-28,tv,romance,22,1
41784,972,2025-09-28,tv,drama,19,0
41785,972,2025-10-05,tv,action,19,0
41786,972,2025-10-05,web,action,24,0
41787,972,2025-10-05,mobile,fantasy,11,0
41788,972,2025-10-07,tv,fantasy,18,0
41789,972,2025-10-07,tv,drama,25,1
41790,972,2025-10-15,mobile,comedy,14,0
41791,973,2025-10-09,web,action,23,1
41792,973,2025-10-16,tv,comedy,25,1
41793,973,2025-10-16,web,sports,23,1
41794,973,2025-10-16,tablet,sports,25,1
41795,973,2025-10-23,web,action,24,0
41796,973,2025-11-01,tablet,drama,22,0
41797,973,2025-11-01,web,drama,18,0
41798,973,2025-11-09,mobile,romance,24,0
41799,973,2025-11-09,mobile,fantasy,32,1
41800,973,2025-11-10,tv,action,32,1
41801,973,2025-11-11,tv,sci-fi,15,0
41802,973,2025-11-18,tv,sci-fi,23,1
41803,973,2025-11-25,web,action,12,0
41804,973,2025-11-27,tv,action,34,1
41805,973,2025-11-27,mobile,comedy,33,1
41806,973,2025-11-27,mobile,comedy,40,1
41807,973,2025-12-03,tablet,comedy,32,0
41808,973,2025-12-04,web,fantasy,43,0
41809,973,2025-12-06,mobile,sports,4,0
41810,973,2025-12-17,web,sci-fi,11,0
41811,973,2025-12-24,mobile,sci-fi,37,1
41812,973,2025-12-25,tv,fantasy,22,1
41813,973,2025-12-31,mobile,romance,7,0
41814,973,2026-01-08,mobile,sports,26,1
41815,973,2026-01-08,mobile,sports,21,1
41816,973,2026-01-08,web,sports,33,0
41817,973,2026-01-08,mobile,sci-fi,24,1
41818,973,2026-01-12,tv,sci-fi,40,1
41819,973,2026-01-17,tv,action,11,0
41820,973,2026-01-19,web,drama,30,1
41821,973,2026-01-26,web,drama,31,1
41822,973,2026-01-26,tv,action,30,1
41823,974,2025-09-29,tablet,fantasy,19,0
41824,974,2025-10-14,web,sports,32,1
41825,974,2025-10-14,tv,sports,31,1
41826,974,2025-10-14,mobile,sci-fi,18,0
41827,974,2025-10-14,mobile,comedy,15,0
41828,974,2025-10-14,mobile,fantasy,21,0
41829,974,2025-10-14,tv,comedy,11,0
41830,974,2025-10-20,tv,action,30,0
41831,974,2025-10-20,tv,romance,31,1
41832,974,2025-10-20,tablet,comedy,26,1
41833,974,2025-10-20,web,action,32,1
41834,974,2025-10-22,tv,action,42,1
41835,974,2025-10-26,web,sports,33,0
41836,974,2025-10-26,tv,sports,29,0
41837,974,2025-10-27,web,sports,15,0
41838,974,2025-10-30,web,sci-fi,28,1
41839,974,2025-10-30,tv,fantasy,19,0
41840,974,2025-11-02,web,sci-fi,24,0
41841,974,2025-11-08,web,sci-fi,30,1
41842,974,2025-11-09,web,fantasy,12,0
41843,974,2025-11-09,web,fantasy,14,0
41844,974,2025-11-11,web,comedy,29,1
41845,974,2025-11-11,tablet,action,28,1
41846,974,2025-11-14,mobile,drama,41,1
41847,974,2025-11-20,web,action,42,0
41848,974,2025-11-20,tv,comedy,15,0
41849,974,2025-11-20,web,sports,17,0
41850,974,2025-11-20,tablet,romance,39,0
41851,974,2025-11-21,mobile,action,13,0
41852,974,2025-11-21,tv,romance,22,1
41853,974,2025-11-27,web,sci-fi,28,1
41854,974,2025-12-01,tv,drama,28,0
41855,974,2025-12-01,web,action,33,1
41856,974,2025-12-01,mobile,sports,21,1
41857,974,2025-12-03,tv,comedy,30,1
41858,974,2025-12-03,mobile,fantasy,24,1
41859,974,2025-12-03,web,sports,29,1
41860,974,2025-12-04,web,romance,15,0
41861,974,2025-12-04,tv,drama,31,1
41862,974,2025-12-14,tv,romance,37,0
41863,974,2025-12-14,mobile,fantasy,35,0
41864,974,2025-12-15,web,drama,26,0
41865,974,2025-12-15,tv,sci-fi,5,0
41866,974,2025-12-20,mobile,sports,19,0
41867,974,2025-12-27,mobile,romance,32,0
41868,974,2025-12-27,web,romance,27,1
41869,974,2025-12-27,web,comedy,37,1
41870,974,2025-12-29,mobile,drama,19,0
41871,974,2026-01-06,web,action,2,0
41872,974,2026-01-06,web,romance,36,1
41873,974,2026-01-06,tv,sports,19,0
41874,974,2026-01-12,web,sports,25,1
41875,974,2026-01-12,web,sports,29,1
41876,974,2026-01-19,tv,action,23,0
41877,974,2026-01-22,mobile,comedy,29,0
41878,974,2026-01-22,web,drama,8,0
41879,974,2026-01-25,mobile,comedy,16,0
41880,974,2026-01-25,web,sports,29,1
41881,975,2025-09-14,mobile,action,14,0
41882,975,2025-09-14,web,sports,13,0
41883,975,2025-09-28,mobile,romance,4,0
41884,975,2025-09-30,tv,action,9,0
41885,975,2025-10-06,web,sports,23,0
41886,975,2025-10-06,web,action,14,0
41887,975,2025-10-08,web,comedy,23,0
41888,975,2025-10-08,mobile,drama,22,0
41889,975,2025-10-11,mobile,action,18,0
41890,975,2025-10-14,web,sci-fi,12,0
41891,975,2025-10-28,web,sports,20,1
41892,975,2025-10-28,tv,sci-fi,29,1
41893,975,2025-10-28,web,action,19,0
41894,975,2025-10-28,tv,action,21,0
41895,975,2025-11-14,web,drama,26,1
41896,975,2025-11-14,mobile,drama,26,1
41897,975,2025-11-14,mobile,action,11,0
41898,975,2025-11-16,mobile,sports,23,1
41899,975,2025-11-22,web,comedy,27,1
41900,975,2025-11-22,web,romance,19,0
41901,975,2025-12-10,tv,romance,21,1
41902,975,2025-12-10,web,action,15,0
41903,975,2025-12-13,mobile,sports,2,0
41904,975,2025-12-13,tv,action,9,0
41905,975,2025-12-13,tv,sports,17,0
41906,975,2025-12-19,mobile,action,36,0
41907,975,2025-12-19,web,sci-fi,12,0
41908,976,2025-09-17,mobile,action,18,0
41909,976,2025-09-17,tv,drama,14,0
41910,976,2025-09-17,web,romance,19,0
41911,976,2025-09-18,mobile,fantasy,21,1
41912,976,2025-09-29,web,action,18,0
41913,976,2025-09-29,mobile,comedy,3,0
41914,976,2025-09-29,mobile,fantasy,11,0
41915,976,2025-10-06,tv,drama,28,1
41916,976,2025-10-06,mobile,action,10,0
41917,976,2025-10-09,tv,romance,20,1
41918,976,2025-10-09,web,sci-fi,32,0
41919,976,2025-10-09,mobile,comedy,33,0
41920,976,2025-10-09,web,comedy,21,0
41921,976,2025-10-19,mobile,action,17,0
41922,976,2025-10-19,tablet,romance,14,0
41923,976,2025-10-21,web,romance,11,0
41924,976,2025-10-21,tv,comedy,33,1
41925,976,2025-10-23,tv,drama,23,0
41926,976,2025-10-24,web,romance,10,0
41927,976,2025-10-25,tv,comedy,34,1
41928,976,2025-10-25,mobile,action,34,0
41929,976,2025-10-29,mobile,romance,35,0
41930,976,2025-10-29,mobile,romance,17,0
41931,976,2025-11-01,mobile,romance,2,0
41932,976,2025-11-01,mobile,fantasy,17,0
41933,976,2025-11-03,mobile,romance,26,1
41934,976,2025-11-03,tablet,fantasy,27,0
41935,976,2025-11-03,mobile,comedy,6,0
41936,976,2025-11-05,web,sports,3,0
